"Query Name","Query Length","Hit Name","Hit Length",Location,E-value,Function,Browse
AT1G15520.1,4272,Tc05v2_t027330.1,4158,chr5:39088246..39096244,3e-83,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc04v2_t025630.1,4344,chr4:31735331..31745273,6e-80,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026960.4,4347,chr1:32509252..32518607,7e-79,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026960.1,4314,chr1:32509252..32518607,3e-77,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026960.3,4008,chr1:32509252..32518607,3e-77,"ABC transporter G family member 41","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026960.2,4254,chr1:32509252..32518607,3e-77,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc05v2_t027340.1,4362,chr5:39097573..39106639,4e-76,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026970.3,3759,chr1:32527938..32536372,7e-73,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026970.1,4347,chr1:32525522..32536372,7e-73,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc04v2_t025610.1,4242,chr4:31716532..31725360,3e-70,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,Tc01v2_t026970.2,3762,chr1:32527938..32536372,1e-69,"Pleiotropic drug resistance protein 3","Gene Report JBrowse"
AT1G15520.1,4272,TcUnv2_t000860.1,633,chrUn_random:4359667..4360401,8e-34,"Pleiotropic drug resistance 9 isoform 2","Gene Report JBrowse"
AT1G15690.1,2313,Tc06v2_t002600.1,2307,chr6:2736155..2742278,0.0,"Pyrophosphate-energized vacuolar membrane proton pump","Gene Report JBrowse"
AT1G15690.1,2313,Tc09v2_t011650.1,2313,chr9:7596306..7601839,0.0,"Pyrophosphate-energized vacuolar membrane proton pump","Gene Report JBrowse"
AT1G15690.1,2313,Tc05v2_t026770.1,2283,chr5:38802504..38806745,0.0,"Pyrophosphate-energized vacuolar membrane proton pump","Gene Report JBrowse"
AT1G15690.1,2313,Tc06v2_t004320.1,2409,chr6:6437172..6449033,6e-20,"Pyrophosphate-energized membrane proton pump 3","Gene Report JBrowse"
AT1G15820.1,777,Tc02v2_t011830.1,765,chr2:7388510..7389687,2e-121,"Chlorophyll a-b binding protein CP24 10A, chloroplastic","Gene Report JBrowse"
AT1G15820.1,777,Tc09v2_t006480.2,792,chr9:3845879..3847959,7e-07,"Photosystem I chlorophyll a/b-binding protein 6, chloroplastic","Gene Report JBrowse"
AT1G15820.1,777,Tc09v2_t006480.4,780,chr9:3845883..3848112,7e-07,"Photosystem I chlorophyll a/b-binding protein 6, chloroplastic","Gene Report JBrowse"
AT1G15820.1,777,Tc10v2_t001710.1,834,chr10:989077..991442,2e-06,"Chlorophyll a-b binding protein CP29.3, chloroplastic","Gene Report JBrowse"
AT1G16060.1,1038,Tc06v2_t003810.1,1113,chr6:5003466..5007024,1e-137,"AP2-like ethylene-responsive transcription factor At1g16060","Gene Report JBrowse"
AT1G16060.1,1038,Tc09v2_t013230.1,1065,chr9:9236142..9239291,9e-96,"AP2-like ethylene-responsive transcription factor At1g16060","Gene Report JBrowse"
AT1G16060.1,1038,Tc10v2_t010450.1,1239,chr10:16704895..16708871,2e-78,"Ethylene-responsive transcription factor WRI1","Gene Report JBrowse"
AT1G16060.1,1038,Tc04v2_t006270.1,1164,chr4:13018958..13021071,6e-73,"Integrase-type DNA-binding superfamily protein","Gene Report JBrowse"
AT1G16060.1,1038,Tc02v2_t030390.1,1179,chr2:40576630..40578546,3e-63,"Integrase-type DNA-binding superfamily protein","Gene Report JBrowse"
AT1G16060.1,1038,Tc01v2_t006740.1,2019,chr1:3770399..3774736,2e-54,"AP2-like ethylene-responsive transcription factor ANT","Gene Report JBrowse"
AT1G16060.1,1038,Tc09v2_t014850.1,1644,chr9:13509903..13513614,6e-54,"AP2-like ethylene-responsive transcription factor AIL5","Gene Report JBrowse"
AT1G16060.1,1038,Tc05v2_t015680.1,2139,chr5:29868839..29873002,7e-53,"Putative AP2-like ethylene-responsive transcription factor BBM","Gene Report JBrowse"
AT1G16060.1,1038,Tc09v2_t018940.1,1635,chr9:28338371..28340975,5e-48,"AP2-like ethylene-responsive transcription factor PLT2","Gene Report JBrowse"
AT1G16060.1,1038,Tc06v2_t009800.1,1740,chr6:19921967..19925870,2e-46,"AP2-like ethylene-responsive transcription factor AIL1","Gene Report JBrowse"
AT1G16060.1,1038,Tc08v2_t007140.1,2043,chr8:4103598..4108142,8e-46,"AP2-like ethylene-responsive transcription factor ANT","Gene Report JBrowse"
AT1G16060.1,1038,Tc05v2_t012950.3,1263,chr5:26426217..26431974,1e-29,"AP2-like ethylene-responsive transcription factor At2g41710","Gene Report JBrowse"
AT1G16060.1,1038,Tc05v2_t012950.2,1260,chr5:26426217..26431974,1e-29,"AP2-like ethylene-responsive transcription factor At2g41710","Gene Report JBrowse"
AT1G16060.1,1038,Tc05v2_t012950.4,1266,chr5:26426217..26431974,1e-29,"AP2-like ethylene-responsive transcription factor At2g41710","Gene Report JBrowse"
AT1G16060.1,1038,Tc05v2_t004650.1,1512,chr5:2473660..2477011,3e-07,"Putative Ethylene-responsive transcription factor RAP2-7","Gene Report JBrowse"
AT1G16060.1,1038,Tc05v2_t004650.2,1482,chr5:2473661..2477011,3e-07,"Ethylene-responsive transcription factor RAP2-7","Gene Report JBrowse"
AT1G16540.1,2460,Tc07v2_t011860.2,2478,chr7:9940447..9954330,0.0,"Molybdenum cofactor sulfurase","Gene Report JBrowse"
AT1G16540.1,2460,Tc07v2_t011860.1,2493,chr7:9940447..9954330,0.0,"Molybdenum cofactor sulfurase","Gene Report JBrowse"
AT1G16540.1,2460,Tc07v2_t011860.3,2460,chr7:9940447..9954330,0.0,"Molybdenum cofactor sulfurase","Gene Report JBrowse"
AT1G27730.1,684,Tc02v2_t009420.1,804,chr2:5794086..5795372,8e-18,"Putative Zinc finger protein ZAT10","Gene Report JBrowse"
AT1G27730.1,684,Tc08v2_t007630.1,789,chr8:4430080..4431207,5e-14,"Zinc finger protein ZAT10","Gene Report JBrowse"
AT1G27730.1,684,Tc01v2_t006210.1,702,chr1:3487886..3489294,5e-08,"Putative Zinc finger protein AZF1","Gene Report JBrowse"
AT1G27730.1,684,Tc04v2_t007850.1,1605,chr4:16575560..16577808,2e-07,"C2H2-like zinc finger protein, putative","Gene Report JBrowse"
AT1G28490.1,738,Tc06v2_t014770.1,735,chr6:23420817..23423331,1e-142,Syntaxin-61,"Gene Report JBrowse"
AT1G32640.1,1872,Tc03v2_t018930.1,2010,chr3:31355158..31357757,1e-52,"Transcription factor MYC2","Gene Report JBrowse"
AT1G32640.1,1872,Tc01v2_t028090.1,1494,chr1:33246426..33248493,7e-24,"Putative Transcription factor MYC2","Gene Report JBrowse"
AT1G32640.1,1872,Tc03v2_t018310.1,1422,chr3:30989365..30991189,2e-19,"Putative Transcription factor bHLH28","Gene Report JBrowse"
AT1G33560.1,2364,Tc08v2_t001120.1,2475,chr8:644361..647352,1e-98,"Probable disease resistance protein At4g33300","Gene Report JBrowse"
AT1G35720.1,954,Tc08v2_t009150.1,951,chr8:5354510..5357621,1e-156,"Annexin D1","Gene Report JBrowse"
AT1G35720.1,954,Tc01v2_t008780.1,951,chr1:5334741..5337754,4e-81,"Annexin D2","Gene Report JBrowse"
AT1G35720.1,954,Tc09v2_t020380.1,942,chr9:30730010..30731740,6e-15,"Annexin D8","Gene Report JBrowse"
AT1G45249.3,1284,Tc08v2_t000500.2,1311,chr8:311304..315268,2e-41,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
AT1G45249.3,1284,Tc08v2_t000500.1,1311,chr8:311304..315422,2e-41,"ABSCISIC ACID-INSENSITIVE 5-like protein 5","Gene Report JBrowse"
AT1G45249.3,1284,Tc02v2_t008240.1,1272,chr2:5115308..5120171,1e-24,"ABSCISIC ACID-INSENSITIVE 5-like protein 6","Gene Report JBrowse"
AT1G45249.3,1284,Tc05v2_t007560.2,1257,chr5:5827229..5830303,5e-11,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
AT1G45249.3,1284,Tc05v2_t007560.3,1257,chr5:5827349..5830303,5e-11,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
AT1G45249.3,1284,Tc05v2_t007560.1,1257,chr5:5825439..5830303,5e-11,"Putative Protein ABSCISIC ACID-INSENSITIVE 5","Gene Report JBrowse"
AT1G45249.3,1284,Tc10v2_t010530.1,966,chr10:16780422..16787418,1e-06,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
AT1G45249.3,1284,Tc10v2_t010530.3,936,chr10:16784406..16787418,1e-06,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
AT1G45249.3,1284,Tc10v2_t010530.2,966,chr10:16780422..16787369,1e-06,"ABSCISIC ACID-INSENSITIVE 5-like protein 2","Gene Report JBrowse"
AT1G48270.1,981,Tc04v2_t025850.1,942,chr4:31838081..31842257,0.0,"G-protein coupled receptor 1","Gene Report JBrowse"
AT1G48410.2,3153,Tc03v2_t006590.1,3192,chr3:19097573..19106386,0.0,"Protein argonaute 1","Gene Report JBrowse"
AT1G48410.2,3153,Tc03v2_t006590.2,3192,chr3:19097596..19106386,0.0,"Protein argonaute 1","Gene Report JBrowse"
AT1G48410.2,3153,Tc03v2_t006590.3,3192,chr3:19097598..19106386,0.0,"Protein argonaute 1","Gene Report JBrowse"
AT1G48410.2,3153,Tc03v2_t006590.4,3189,chr3:19097598..19106386,0.0,"Protein argonaute 1","Gene Report JBrowse"
AT1G48410.2,3153,Tc04v2_t019630.1,2985,chr4:28307468..28316499,0.0,"Protein argonaute 10","Gene Report JBrowse"
AT1G48410.2,3153,Tc04v2_t019630.3,2985,chr4:28307468..28316472,0.0,"Protein argonaute 10","Gene Report JBrowse"
AT1G48410.2,3153,Tc04v2_t019630.2,2985,chr4:28307468..28316472,0.0,"Protein argonaute 10","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t010150.6,2811,chr9:6355133..6362021,0.0,"Protein argonaute PNH1","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t010150.3,2844,chr9:6354772..6362021,0.0,"Protein argonaute PNH1","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t010150.1,2811,chr9:6350516..6362021,0.0,"Protein argonaute PNH1","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t010150.2,2832,chr9:6354432..6362021,0.0,"Protein argonaute PNH1","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t010150.5,2811,chr9:6354899..6362021,0.0,"Protein argonaute PNH1","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t010150.4,2823,chr9:6354772..6362021,0.0,"Protein argonaute PNH1","Gene Report JBrowse"
AT1G48410.2,3153,Tc09v2_t024610.1,2958,chr9:34921028..34927970,2e-141,"Protein argonaute 5","Gene Report JBrowse"
AT1G48410.2,3153,Tc01v2_t008100.1,2901,chr1:4835286..4842834,3e-127,"Protein argonaute 5","Gene Report JBrowse"
AT1G48410.2,3153,Tc02v2_t029220.1,3045,chr2:39859021..39863173,9e-13,"Protein argonaute 7","Gene Report JBrowse"
AT1G48410.2,3153,Tc06v2_t011380.1,3051,chr6:21268237..21272821,3e-06,"Protein argonaute 2","Gene Report JBrowse"
AT1G49230.1,660,Tc01v2_t010450.1,663,chr1:6663037..6664021,5e-71,"RING-H2 finger protein ATL78","Gene Report JBrowse"
AT1G49230.1,660,Tc01v2_t010470.1,642,chr1:6674834..6676055,4e-21,"RING-H2 finger protein ATL78","Gene Report JBrowse"
AT1G49230.1,660,Tc01v2_t010460.1,618,chr1:6670373..6671055,2e-19,"RING-H2 finger protein ATL78","Gene Report JBrowse"
AT1G49230.1,660,Tc04v2_t012260.1,597,chr4:22831488..22833492,7e-06,"RING-H2 finger protein ATL72","Gene Report JBrowse"
AT1G49230.1,660,Tc04v2_t012260.2,597,chr4:22831488..22833491,7e-06,"RING-H2 finger protein ATL72","Gene Report JBrowse"
AT1G52400.1,1587,Tc09v2_t018530.1,1554,chr9:27193962..27198663,2e-43,"Beta-glucosidase 24","Gene Report JBrowse"
AT1G52400.1,1587,Tc09v2_t018510.1,1536,chr9:27157071..27164175,2e-42,"Beta-glucosidase 12","Gene Report JBrowse"
AT1G52400.1,1587,Tc03v2_t015890.2,1506,chr3:29516490..29520681,1e-25,"Vicianin hydrolase (Fragment)","Gene Report JBrowse"
AT1G52400.1,1587,Tc09v2_t018530.2,1476,chr9:27193962..27198663,6e-24,"Beta-glucosidase 12","Gene Report JBrowse"
AT1G52400.1,1587,Tc01v2_t034990.1,1434,chr1:37221517..37227175,3e-15,"Vicianin hydrolase, putative","Gene Report JBrowse"
AT1G52400.1,1587,Tc04v2_t010010.1,1545,chr4:20444485..20449598,1e-13,"Beta-glucosidase 44","Gene Report JBrowse"
AT1G52400.1,1587,Tc03v2_t015890.1,1527,chr3:29516489..29520681,2e-12,"Vicianin hydrolase (Fragment)","Gene Report JBrowse"
AT1G52400.1,1587,Tc01v2_t011680.1,1557,chr1:7744876..7747665,7e-11,"Beta-glucosidase 44","Gene Report JBrowse"
AT1G52400.1,1587,Tc02v2_t028740.1,1497,chr2:39589424..39594830,3e-09,"Beta-glucosidase 40","Gene Report JBrowse"
AT1G52400.1,1587,Tc06v2_t017810.5,1284,chr6:25138338..25141313,3e-08,"Beta-glucosidase 46","Gene Report JBrowse"
AT1G52400.1,1587,Tc06v2_t017810.4,1356,chr6:25137880..25141313,3e-08,"Beta-glucosidase 46","Gene Report JBrowse"
AT1G52400.1,1587,Tc06v2_t017810.3,1461,chr6:25137618..25141313,3e-08,"Beta-glucosidase 46","Gene Report JBrowse"
AT1G52400.1,1587,Tc06v2_t017810.2,1590,chr6:25137617..25141313,3e-08,"Beta-glucosidase 46","Gene Report JBrowse"
AT1G52400.1,1587,Tc06v2_t017820.1,1590,chr6:25142741..25145542,1e-07,"Beta-glucosidase 46","Gene Report JBrowse"
AT1G52400.1,1587,Tc07v2_t005170.1,1530,chr7:3388462..3391893,4e-07,"Putative beta-glucosidase 41","Gene Report JBrowse"
AT1G52400.1,1587,Tc03v2_t010310.1,1608,chr3:25676129..25679416,4e-07,"Beta-glucosidase 24","Gene Report JBrowse"
AT1G54160.1,927,Tc06v2_t009600.1,1026,chr6:19752617..19757080,2e-39,"Nuclear transcription factor Y subunit A-3","Gene Report JBrowse"
AT1G54160.1,927,Tc06v2_t009600.2,1023,chr6:19752909..19757080,2e-39,"Nuclear transcription factor Y subunit A-3","Gene Report JBrowse"
AT1G54160.1,927,Tc09v2_t007140.1,1029,chr9:4229146..4234055,7e-27,"Putative Nuclear transcription factor Y subunit A-8","Gene Report JBrowse"
AT1G54160.1,927,Tc09v2_t007140.2,1029,chr9:4229146..4234055,7e-27,"Putative Nuclear transcription factor Y subunit A-8","Gene Report JBrowse"
AT1G54160.1,927,Tc05v2_t013480.1,1086,chr5:27331428..27341133,3e-18,"Nuclear factor Y, putative","Gene Report JBrowse"
AT1G54160.1,927,Tc01v2_t034550.4,972,chr1:36997196..37001697,1e-16,"Putative Nuclear transcription factor Y subunit A-1","Gene Report JBrowse"
AT1G54160.1,927,Tc01v2_t034550.1,972,chr1:36997196..37001888,1e-16,"Putative Nuclear transcription factor Y subunit A-1","Gene Report JBrowse"
AT1G54160.1,927,Tc01v2_t034550.3,972,chr1:36997196..37001888,1e-16,"Putative Nuclear transcription factor Y subunit A-1","Gene Report JBrowse"
AT1G54160.1,927,Tc01v2_t034550.2,972,chr1:36997196..37001888,1e-16,"Putative Nuclear transcription factor Y subunit A-1","Gene Report JBrowse"
AT1G54160.1,927,Tc09v2_t019530.2,948,chr9:29450530..29457578,1e-10,"Nuclear transcription factor Y subunit A-1","Gene Report JBrowse"
AT1G54160.1,927,Tc09v2_t019530.1,765,chr9:29450529..29457578,1e-10,"Uncharacterized protein","Gene Report JBrowse"
AT1G56600.1,1008,Tc05v2_t027140.1,1047,chr5:39008331..39010303,0.0,"Galactinol synthase 2","Gene Report JBrowse"
AT1G56600.1,1008,Tc04v2_t025290.1,957,chr4:31521706..31523666,0.0,"Galactinol synthase 2","Gene Report JBrowse"
AT1G56600.1,1008,Tc01v2_t026650.1,1011,chr1:32316367..32318428,0.0,"Galactinol synthase 1","Gene Report JBrowse"
AT1G56600.1,1008,Tc02v2_t021980.1,1011,chr2:32282160..32284332,2e-136,"Galactinol synthase 1","Gene Report JBrowse"
AT1G56600.1,1008,Tc04v2_t025300.1,975,chr4:31524877..31527864,8e-134,"Galactinol synthase 1","Gene Report JBrowse"
AT1G58440.1,1596,Tc08v2_t007090.1,1572,chr8:4061045..4065252,0.0,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc01v2_t006770.2,1824,chr1:3802252..3807034,0.0,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc02v2_t002570.1,1587,chr2:1765148..1768388,0.0,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc01v2_t006770.1,1752,chr1:3802252..3807915,0.0,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc01v2_t010930.1,1572,chr1:7108382..7111409,0.0,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc02v2_t002560.1,1578,chr2:1760621..1763715,0.0,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc02v2_t002600.1,1563,chr2:1778282..1781787,4e-147,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc02v2_t002590.2,1560,chr2:1770094..1773365,4e-146,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc01v2_t011000.1,1380,chr1:7152487..7155126,9e-111,"Squalene monooxygenase","Gene Report JBrowse"
AT1G58440.1,1596,Tc02v2_t002590.1,1341,chr2:1770094..1773366,2e-61,"Putative Squalene epoxidase 5","Gene Report JBrowse"
AT1G58440.1,1596,Tc10v2_t012180.1,381,chr10:19140021..19142582,4e-13,"Uncharacterized protein (Fragment)","Gene Report JBrowse"
AT1G64060.1,2835,Tc03v2_t024000.1,2799,chr3:34554287..34563068,0.0,"Respiratory burst oxidase homolog protein A","Gene Report JBrowse"
AT1G64060.1,2835,Tc08v2_t002060.1,2850,chr8:1127240..1132002,1e-136,"Respiratory burst oxidase homolog protein D","Gene Report JBrowse"
AT1G64060.1,2835,Tc09v2_t006280.1,2811,chr9:3673976..3679863,1e-117,"Respiratory burst oxidase homolog protein E","Gene Report JBrowse"
AT1G64060.1,2835,Tc05v2_t025890.1,2670,chr5:38331671..38336879,1e-105,"Respiratory burst oxidase homolog protein B","Gene Report JBrowse"
AT1G64060.1,2835,Tc03v2_t011860.1,2733,chr3:26732312..26739708,1e-98,"Respiratory burst oxidase homolog protein C","Gene Report JBrowse"
AT1G64060.1,2835,Tc09v2_t028030.1,2736,chr9:36932665..36936914,3e-43,"Putative respiratory burst oxidase homolog protein H","Gene Report JBrowse"
AT1G64060.1,2835,Tc03v2_t008370.1,2361,chr3:23476129..23481282,8e-32,"Putative Respiratory burst oxidase homolog protein A","Gene Report JBrowse"
AT1G64990.1,1407,Tc05v2_t018130.1,1407,chr5:32307099..32325976,0.0,"GPCR-type G protein 1","Gene Report JBrowse"
AT1G64990.1,1407,Tc05v2_t018130.2,1407,chr5:32307261..32325976,0.0,"GPCR-type G protein 1","Gene Report JBrowse"
AT1G64990.1,1407,Tc05v2_t018130.3,1263,chr5:32307261..32318156,0.0,"GPCR-type G protein 2","Gene Report JBrowse"
AT1G69270.1,1623,Tc02v2_t028470.1,3273,chr2:39439314..39443269,8e-137,"LRR receptor-like serine/threonine-protein kinase RPK2","Gene Report JBrowse"
AT1G69270.1,1623,Tc04v2_t008160.1,3396,chr4:16972792..16976682,2e-92,"LRR receptor-like serine/threonine-protein kinase RPK2","Gene Report JBrowse"
AT1G69270.1,1623,Tc01v2_t027470.1,3369,chr1:32836814..32840669,2e-87,"LRR receptor-like serine/threonine-protein kinase RPK2","Gene Report JBrowse"
AT1G69270.1,1623,Tc04v2_t004190.1,3048,chr4:3211273..3215839,2e-35,"Putative LRR receptor-like serine/threonine-protein kinase RPK2","Gene Report JBrowse"
AT1G69270.1,1623,Tc04v2_t004190.2,3048,chr4:3211273..3215839,2e-35,"Putative LRR receptor-like serine/threonine-protein kinase RPK2","Gene Report JBrowse"
AT1G69270.1,1623,Tc05v2_t027350.1,1530,chr5:39108087..39112913,8e-10,"Probable receptor-like protein kinase At5g18500","Gene Report JBrowse"
AT1G69270.1,1623,Tc01v2_t003240.2,1764,chr1:1697407..1701081,8e-10,"Proline-rich receptor-like protein kinase PERK4","Gene Report JBrowse"
AT1G69270.1,1623,Tc01v2_t003240.1,1764,chr1:1697294..1701689,8e-10,"Proline-rich receptor-like protein kinase PERK4","Gene Report JBrowse"
AT1G69270.1,1623,Tc04v2_t001170.1,1998,chr4:860483..863963,3e-09,"Cysteine-rich receptor-like protein kinase 42","Gene Report JBrowse"
AT1G69270.1,1623,Tc07v2_t012430.1,1179,chr7:10689927..10698222,3e-09,"Probable LRR receptor-like serine/threonine-protein kinase At1g56130","Gene Report JBrowse"
AT1G69270.1,1623,Tc07v2_t012430.2,1179,chr7:10692762..10698222,3e-09,"Probable LRR receptor-like serine/threonine-protein kinase At1g56130","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t003420.1,2115,chr9:2000633..2004557,1e-08,"Putative Proline-rich receptor-like protein kinase PERK5","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.2,3636,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.1,3801,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.3,3798,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.7,3750,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.4,3660,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.6,3750,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t007660.5,3795,chr9:4598570..4607085,1e-07,"Receptor-like serine/threonine-protein kinase ALE2","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t005610.2,2883,chr9:3195823..3203833,1e-06,"LRR receptor-like serine/threonine-protein kinase ERECTA","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t005610.1,2952,chr9:3195823..3203833,1e-06,"LRR receptor-like serine/threonine-protein kinase ERECTA","Gene Report JBrowse"
AT1G69270.1,1623,Tc09v2_t005610.3,2880,chr9:3195823..3203833,1e-06,"LRR receptor-like serine/threonine-protein kinase ERECTA","Gene Report JBrowse"
AT1G69270.1,1623,Tc01v2_t013210.1,2448,chr1:9270975..9273957,5e-06,"Putative G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5","Gene Report JBrowse"
AT1G69270.1,1623,Tc08v2_t011460.1,2238,chr8:7482528..7486440,5e-06,"Putative Wall-associated receptor kinase 2","Gene Report JBrowse"
AT1G69270.1,1623,Tc02v2_t007030.1,1899,chr2:4316041..4319398,5e-06,"Proline-rich receptor-like protein kinase PERK5","Gene Report JBrowse"
